x,y,class
-0.2587665450938703,0.8740736597719617,0
2.3504122957608895,-0.5808084345515863,0
0.46165109580612135,-0.17068125783983001,0
1.5532821315698688,-1.426102032548254,0
-3.086674425114547,-1.4823839306646585,0
-0.07420913913702268,1.0015615440399148,0
1.2753694926193961,-0.5686786732179917,0
0.2380094938852206,0.9163917111596686,0
-0.11116988202221555,-1.0902430836523644,0
0.7002717638335981,0.5544699633647404,0
1.179636687675852,-1.8983602215904083,0
1.3268106055648663,1.0538799939786643,0
-0.5845676997607991,0.17758453662408633,0
-0.3297221313031746,-0.011856822686554053,0
0.537230544976383,-0.3118998513549816,0
1.5552157976508592,0.8908453897563028,0
1.2156296218560079,1.9303440829521925,0
-0.41027804916171196,-1.7781673143357217,0
0.3216289198721306,-1.9683177960369935,0
-0.9098499366775132,-1.4756248894024568,0
0.2437265504196348,-0.6531825656045959,0
-0.9139787252406679,-1.5489861523544217,0
0.5182431356445559,-1.4935515494399976,0
-1.2903156347047156,0.6260847971160282,0
-0.949222945293941,0.026282614809058084,0
-0.045337404390277405,0.1718306971809291,0
-0.5282473719888136,-0.07088656918096607,0
0.46777734718534886,-1.0423939100579043,0
1.41969905491647,0.07951913163159434,0
-0.8874352075208359,-1.171267204938254,0
-0.4907383674087314,1.1297458998468497,0
-0.4527959963803704,-1.6937428181935887,0
0.42949504143643824,-1.0105315770800973,0
-2.01288232192186,0.3520872325866511,0
0.11132979299149676,0.25951750543111546,0
0.3992595527076334,-0.6272946136923685,0
0.7727528949406068,-0.6854025769660292,0
-2.060031147929769,-0.9382756720790296,0
-2.1323943995763845,0.3979297089825949,0
-0.1941834982415806,-0.7032564956751869,0
1.1432750095919644,-0.6804814232489752,0
-0.49079444978237535,0.279687145605917,0
-0.45572838500939267,0.5893832639746786,0
-0.10762941107065621,1.6519118792351062,0
-0.22959718179716654,-0.09305846371171327,0
-0.09230663618677397,0.5161762923818739,0
-0.4362997134724512,-0.058149117371689596,0
1.0720682648067732,-2.200143995231602,0
-0.6294965308260734,-0.6867503147962486,0
0.06626495729333283,-1.050148342604991,0
-1.2089472938846668,0.8707964217548018,0
-0.393759417396137,1.377109584089646,0
0.3938647595574781,-0.5481245751750118,0
-0.06779178971451606,-0.9857882500745629,0
0.7346234345566133,-0.704664364644442,0
0.2566683417860648,-0.11611732198190744,0
2.7344832364616214,1.5419737352325265,0
-1.322414681347896,-0.8260898966076524,0
0.2310987695433044,-2.295301296733467,0
-0.6448962810592237,0.425765463870867,0
-0.5727458878996127,0.5536648631311193,0
-0.8696362194859811,1.2804911260774743,0
-1.8923543690111053,0.9038939604145829,0
0.7295013002060365,-0.09310311095287477,0
2.197543906052229,0.2547198386073472,0
0.38289639976372253,-0.3287020362935197,0
0.8757780001648856,-0.6823150715701026,0
-0.18139045612226634,0.0024781338808389807,0
0.584484161645712,0.46000150894854036,0
-0.2788247455981347,0.9741323696547052,0
-0.06648071956160836,0.8065811251953404,0
0.2119334452743538,0.5510412627257736,0
-0.4860551945119115,1.945927757975407,0
-0.4085613149134667,-0.1853419108628611,0
0.008334555407928905,-0.37407690887472433,0
-0.8181699930174605,-1.4609979615144444,0
1.6545891867838118,0.2976646453462657,0
1.2692261056951886,-0.47391908850578884,0
-0.33912770036968676,0.1606063044077874,0
-0.9408962057173793,0.23132098606622475,0
0.20006380036872465,-1.3787224202889556,0
0.10338540400519852,1.442582908258389,0
0.06831803010050914,0.4625160420702698,0
1.2206993025948307,-1.3949621990867025,0
-1.5760059691754436,0.4975217065312838,0
-1.4302348420518913,1.5799102299911163,0
-0.26238313734004687,0.7289880868992238,0
-1.459987300167679,0.1427137412944778,0
-0.15792536254470435,1.0668541447127908,0
0.6391566229009038,-0.5871903573326805,0
-0.45220050742036444,1.6213188525414743,0
0.17782998213056558,0.8994655048920535,0
-2.057359151622882,0.39104740823875117,0
1.6021503521007006,1.245429378169435,0
-0.6507993898785123,-0.4249551959081786,0
2.3036050294845145,-0.9499995264656553,0
0.41930496255438704,-0.2642975886039939,0
-0.40638662716767177,-0.3965280821104496,0
0.028291564327252754,1.2429549518937015,0
0.11109848567710187,-0.7627912335289845,0
-2.5352555590424517,-1.7388664293327758,0
-0.5190501851507371,-0.6261237794053669,0
-1.9435289174048633,-2.4744828585299894,0
-0.9805351223496444,-1.2068513528049587,0
1.946886226259892,-0.26386681316129934,0
0.45069817975728527,-0.2761674995023804,0
-0.20908894636463915,-0.05964810175773376,0
0.2684001408795112,0.4520357360845884,0
-1.9718468565607947,0.36128549805632115,0
-1.1499479125976466,0.14256247337542138,0
-0.26400153568410056,-0.8205271315913194,0
-1.6637608525066854,1.0203673798982893,0
-0.00043296003754985887,0.6646633179563866,0
0.7323356039633826,-0.31610269100479255,0
-0.46024026018411374,1.1520240245667763,0
0.38133160145556233,0.044223131695376,0
1.3081602229058344,0.8670120539522115,0
-0.3639043804560965,-1.021234694215316,0
-0.7851672256440071,-0.011759979867716173,0
1.5370919071740416,-1.4244008710171294,0
-0.7068693223953978,1.8204632389094535,0
-0.7298197446614219,0.8967894124370842,0
0.7191001039233753,-1.0284498249301044,0
0.45201229189551384,-0.4142399936332254,0
-0.6234984867738264,0.6290602222898611,0
-0.6231394588909649,-0.9113956786690054,0
-1.4579098326354034,-0.042383043610234476,0
-0.5873291690643289,-1.7377795309867519,0
0.8787613994105846,-0.39404674695064107,0
0.9584576917705163,0.6896712551619084,0
1.5392393245014755,-0.644202000597449,0
-2.711338731185225,0.7461133691519237,0
-1.503157421634145,-0.9463183980013151,0
-0.6646944671603044,0.06662622819713913,0
-0.18538100362370724,0.17475156740716788,0
0.913969666915257,-0.9471566243355759,0
-0.3841852151170371,-0.779298204221962,0
-0.833018042367962,-0.6424610451901227,0
-1.0108521523133867,-0.200087892797337,0
-0.783306759988396,-0.3919990633652073,0
-0.6066241917239109,0.3069683398179538,0
0.2714767563389566,-0.374948470438976,0
0.14904638685828167,0.3768047121300865,0
1.5747803186274418,0.455951626530028,0
-1.1311753216479505,0.6234322548593181,0
-0.9832493539217034,0.7497551894971344,0
0.9322234879336524,-0.6374547429595129,0
-0.24186723777209865,0.6646317249698265,0
-1.7791465845857606,0.8848373257858358,0
-0.17525269114750539,1.8115332686354515,0
1.3694494100682635,1.4547872563769462,0
0.5581739481356609,0.820643675434368,0
0.32625831079232015,-0.7386468575062718,0
-0.3802837211453146,-0.9620743693138877,0
0.024835888225912827,0.3887477136961962,0
0.8497417458872631,0.3731871235431924,0
0.7344896118763115,-0.20359905509826798,0
-0.6847865075095358,-0.4360069478099933,0
0.8549308009732156,-0.7235238870634999,0
-1.4692389574464835,0.41669354850868184,0
-0.4603169706239101,0.1727182077103227,0
-0.021887294201651707,-1.260076804719562,0
-0.9892931029978623,0.6402115336113163,0
-0.6833669800942032,0.2290491755312695,0
0.2742727017782064,-0.5568948570992885,0
1.0701410443616732,-1.4222013306927908,0
0.3304601431158221,0.2995419902496104,0
-0.7130718643241191,0.6114478997937159,0
-0.3825535434648237,0.7565786681370054,0
-0.22662729419876737,-0.10050701379035945,0
-2.02087280120946,-0.29494639025743363,0
1.436158187811506,-0.8143280062811047,0
-0.5238677534606997,-0.14047048412370636,0
-0.7560204856660684,-0.38096515034507095,0
-1.3246813519986285,-1.3759832276189778,0
-0.9046794798042054,1.2034138370824383,0
-1.3284335857979095,0.5222903515899097,0
-1.9690003978508184,0.42786737258285107,0
-0.8029871418375563,-0.4645265637173338,0
-0.6081657405321823,0.011532562054082601,0
0.6312267252773694,0.7698805065884484,0
0.5210204837589185,0.9971720611090302,0
-0.2191467767109461,-1.5030597198656694,0
-2.510382194262339,-1.2813754156838117,0
0.07409124235284151,-1.217988086309544,0
-0.6693076551281877,0.06445119182736585,0
-1.1518934932560276,1.563436832801366,0
1.403161041061487,-0.777564625512194,0
-0.7082538234395962,-1.2973848386396771,0
0.12573120145317868,1.0474094892888282,0
0.9809716609942724,0.34700038046188586,0
0.35372162593236117,-0.23262317764290774,0
-2.5351930895788195,0.3867843257288216,0
-2.043736221854353,0.8389652635804397,0
-0.30357954575395035,-2.0723845255196505,0
0.46414583015438793,0.007664816303551511,0
-1.6405260104806179,0.7054569497210128,0
-0.13168410290848212,0.2539546857498145,0
-0.2680221544953759,1.8328028775334944,0
-1.7407479652299274,-1.327393799696538,0
-0.3790667038989346,0.43671131953561515,0
1.0470080901288257,-1.9944489343917529,0
-0.24294345835699846,-0.30845521152239946,0
-0.6068241912990152,-1.1021760134315866,0
-0.23654237965957026,-0.49128423101037716,0
-0.18282056358468327,-1.0490393205151403,0
-1.5670105259062739,-0.8292301240962816,0
0.38409695699674795,0.15213500430275,0
-0.6781279255950742,-0.4291323688523799,0
-0.45425365510143745,-0.7622725148216983,0
-1.5153455953185788,0.08189306644761729,0
0.14544995139945824,0.12410755759260463,0
1.438385406746497,1.2071412988442631,0
-1.19285907263269,0.6417440764651621,0
-0.4101970819093282,-0.28247689796609626,0
-0.6463266940955288,-0.808206845994284,0
-0.08804337507735545,-1.7233463806808533,0
0.6907532675709337,-0.04395820871145603,0
0.9647060165355421,-1.1400546519472208,0
1.2497446136072174,-0.7213201228916707,0
1.4175110484525675,1.4303953630563664,0
-0.8321972974818413,-1.2485216921192528,0
-0.8750492925009618,0.9116944887303035,0
1.7669166034876709,-0.24566313918956523,0
-0.19634203701404102,0.6721997545090174,0
-0.4321738308134872,0.7359383119887516,0
2.413190827779296,-0.7000933426000608,0
-1.0556659771846455,1.6002856249156039,0
-0.5859525298409018,-1.6170897284112447,0
-0.9244687666345692,-0.22423386872391354,0
0.6236734001852402,0.06053908440665868,0
1.2797042600418358,-0.07702070549539741,0
-0.1039086430981065,0.6008147191788685,0
-0.19299596394799648,0.8299552703520269,0
-1.975544465763287,-0.7429370240881544,0
0.0949113150166844,-1.1035244052339384,0
1.5155242240938858,-0.3521665585329463,0
0.49485265793986694,-0.9215429259593199,0
1.3363861087202276,-0.15975525565102977,0
-0.5254439100929295,0.2494287813653525,0
0.5662363048556264,0.6244977989708673,0
-0.4316578723109944,0.9891221492445559,0
-0.025878939525272256,0.22680798544383865,0
-1.1841192882899456,0.29962607270854924,0
-1.9088900555999864,1.8356417937122091,0
-0.18590243246534593,1.2320933190425591,0
1.2561350756709715,-0.7471108958317435,0
-1.1334709050481437,0.8584976668395035,0
0.3151455598210863,-0.19341499604139967,0
-0.917150949706941,-0.7397242632678837,0
1.7899138908374936,-2.2281589510448976,0
0.4121260907498763,1.1863416532269966,0
1.5075237394440932,0.9487527097825528,0
1.4456383222239093,0.3342644270951729,0
1.437017626550373,-0.4634152592620232,0
-0.12082633555076305,-0.6802552989989369,0
0.055818928120612926,0.5952374150570393,0
-0.5009131194920418,-0.11635039088228165,0
-1.3696890329128457,1.593061891943235,0
-1.5464043588799918,0.19482290547824085,0
1.8745756693371525,-0.5553060511545961,0
-0.37364083688470057,1.9255252728649839,0
0.03676392768922876,-0.23014193182244685,0
1.1197289087445772,1.4359055668716552,0
-0.306529113711981,1.1752309240989183,0
-0.545793756879666,1.3603463897180708,0
-0.15824369500154895,-0.362566441663047,0
-0.7691206925336063,-0.07370007694614418,0
0.5611667960680345,-1.473559412757262,0
-1.4912442403547332,-1.1148286196325092,0
-0.6671501454761943,-0.9793205938049182,0
0.9427909226642981,-0.7993080577840544,0
-0.7128793486651315,0.4738119741942426,0
0.067285955095709,-0.2731635299326224,0
0.0025963421629014985,0.39056073689109705,0
-1.7540635195463414,0.5637633130067491,0
-0.043984740424493386,-2.0347682409104966,0
0.36264672736615294,-1.4967967399520523,0
0.5412824849381837,0.8024480477497412,0
1.4446626859975649,-0.8330138990670278,0
-0.7057199081612585,0.26943518450324894,0
0.5860673548706283,-0.20757376442436828,0
-0.9656045012058656,-2.0605566033773615,0
0.5188859140750198,1.0255398099033841,0
0.25633754939867065,0.7793291195261434,0
-2.6109203923900663,0.18077434445266774,0
0.6245831889352559,-1.704737845254333,0
0.9412462365887676,-1.3763291749950168,0
0.7034072136992221,-0.14321493478560032,0
-1.4531751764517657,-0.5667952228917837,0
2.231144694539048,-1.6763856228460903,0
0.4738060517093134,0.06814568889568196,0
1.0135968029162645,0.6473453058805573,0
0.6627065101673498,-0.1785872764451935,0
0.709302864109987,0.06959229220181216,0
-1.233546628617381,-0.35646420353178365,0
-0.48151378175168424,0.34731327794376365,0
-1.0967981715905522,-1.3060483922556465,0
0.599429442827176,0.3714960262482252,0
-1.5749842739571758,0.11336759602282365,0
0.216113110159493,-1.6640287071565574,0
-0.01689605477043344,1.3409953798668848,0
-1.720955349737572,-0.10072866764284669,0
1.1438323046559487,-0.8471691110774683,0
-0.8712911041433048,0.43731453575534446,0
